Type,Price,Address,Description,Bedrooms,Bathrooms,Agency_Name,Agency_Link,Images
Apartment,"10,500",The Pearl Qatar,"1 MONTH FREE -Spacious 2 bed Room ,semi furnished, sea view",2,3,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/1.jpeg?itok=DkEg_ke4
Apartment,"1,304,258",LUSAIL,TPG-S-1153 Special Offer | Brand New Tower | Off-Plan,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/Marina-33-Brochure-1-1.jpg?itok=DGMdxDrt
Apartment,"2,700,000",LUSAIL,TPG-S-1151 Brand New | Direct Sea View | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/2_5.jpg?itok=13pacbIp
Apartment,"10,500",The Pearl Qatar,Beautiful 3BHK furnished zigzag +Maid Room,3,3+,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/WhatsApp-Image-2020-04-18-at-6.38.23-PM.jpeg?itok=4aVtK3oJ
Apartment,"2,800,000",The Pearl Qatar,TPG-S-1149 Marina View | Request Virtual Tour | Spacious,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/2_4.jpg?itok=wd09E_0c
Apartment,"3,300",Umm Ghwailina,!!! BRAND NEW I BHK APARTMENTS FOR RENT IN MUGHALINA NEAR TAIF HYPERMARKET!!! ,1,2,ARALA INTERNATIONAL,https://www.qatarliving.com/user/arala-international,https://files.qatarliving.com/styles/555x415/s3/2020/01/16/20191212_111148-01_1.jpeg?itok=E--etUOk
Apartment,"12,000",LUSAIL,Furnished 1 Bedroom Apartment + Office with Sea View (coreo-1957554),1,1,mycoreo,https://www.qatarliving.com/user/mycoreo,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/yyvsondBcn5eRg2p.jpeg?itok=6vqpHlT8
Apartment,"8,000",The Pearl Qatar,Spacious Apartment FULL FURNISH BALCONY,1,2,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/26/IMG-20200425-WA0044.jpg?itok=iBYvvHt7
Apartment,"4,000",Old Airport, Unfurnished 2 BHK Apartment for Rent in Doha ,2,2,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/DSC_1356.jpg?itok=v0I_rwXF
Apartment,"2,800",Umm Ghwailina,Bills included!! Fully Furnished Studio for Rent in Doha ,Studio,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/03/21/WhatsApp-Image-2020-03-21-at-2.31.17-PM-1.jpeg?itok=mU5ieUIG
Apartment,"5,500",Al Nasr,Fully Furnished 2-Bedroom Apt in Al Nasr (GR21),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/19/Layout.jpg?itok=txfxXqba
Apartment,"2,650",Al Wukair,Spacious - Superb 1BR FF apartment for Rent,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2020-01-27-at-10.08.22-AM-1.jpeg?itok=NXhBsgfO
Apartment,"2,300",Al Wukair,A Cozy Studio FF available for rent,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2020-01-15-at-3.05.54-PM2.jpeg?itok=Hz-h6wd6
Apartment,"5,000",Al Sadd,Fully Furnished 1 BHK Apartment for Rent in Doha,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/04/18/WhatsApp-Image-2020-04-18-at-1.44.10-PM.jpeg?itok=6QJzKx14
Apartment,"1,450,000",The Pearl Qatar,TPG-S-1144 PoolView | Spacious Balcony | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/16_0.jpg?itok=kGSsESBL
Apartment,"1,822,089",LUSAIL,TPG-S-1142 Payment Plan | Brand New Project | New City,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/WhatsApp-Image-2019-10-17-at-10.05.58-AM_1.jpg?itok=QC8_oqnv
Apartment,"961,147",LUSAIL,TPG-S-1140 Payment Plan | Brand New Project | Luxury,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/WhatsApp-Image-2019-10-17-at-10.05.57-AM.jpg?itok=diyrvsyR
Apartment,"3,000,000",The Pearl Qatar,TPG-S-1139 Balcony |Marina View | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/family271_1.jpg?itok=Bh7rY9eY
Apartment,"5,500",Wakrah,SPACIOUS 3 APARTMENTS AVAILABLE FOR BACHELORS IN WAKRAH MC DONALD BUILDING,3,3,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2018/06/12/mc-donald.jpg?itok=q3NrcGFh
Apartment,"1,481,847",LUSAIL,TPG-S-1141 Brand New Building | Payment Plan | Luxury,2,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/WhatsApp-Image-2019-10-17-at-10.05.58-AM_0.jpg?itok=UaGkExw0
Apartment,"1,450,000",The Pearl Qatar,TPG-S-1138 Marina View | Request Virtual Tour | Best Deal,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/3_20.jpg?itok=EiItl4J6
Apartment,"6,000",The Pearl Qatar,Full Sea view Studio Brand new Furnished Porto Arabia ,Studio,1,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/03/02/S3.jpeg?itok=FlFaYzhO
Apartment,"2,000,000",The Pearl Qatar,TPG-S-1136 Marina&Pool View | LowFloor | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/1_15.jpg?itok=aLPfyfHW
Apartment,"1,500,000",West Bay,TPG-S-1135 High Floor | Panoramic View | Request Virtual Tour,2,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/2_16.jpg?itok=W11_27kT
Apartment,"1,200,000",The Pearl Qatar,TPG-S-1134 Income Property | Sea View | Request Virtual Tour,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/5_16.jpg?itok=OKNrgNDb
Apartment,"1,350,000",The Pearl Qatar,TPG-S-1133 QualityFurnitures | Balcony | Request Virtual Tour ,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/6_16.jpg?itok=2LqXev_a
Apartment,"2,700,000",The Pearl Qatar,TPG-S-1131 Sea View | Request Virtual Tour | Best Location,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/2_14.jpg?itok=EtD_lgdd
Apartment,"950,000",The Pearl Qatar,TPG-S-1130 Amazing Deal | Studio | Request Virtual Tour,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/3_13.jpg?itok=YQTz30ec
Apartment,"1,500,000",The Pearl Qatar,TPG-S-1129 Water View | Request Virtual Tour | Semi-Furnished,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/DSC_0003.jpg?itok=r_pABhWm
Apartment,"5,000",Al Mansoura / Fereej Bin Dirham,"SPACIOUS 3 BED APARTMENT, MANSOURA NEAR CARPET CENTER ",3,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/28/WhatsApp-Image-2020-04-27-at-5.22.02-PM.jpeg?itok=AiEXebIJ
Apartment,"14,000",The Pearl Qatar,TPG-R-1325 Brand New | Beach Access | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/1_6.jpg?itok=IEIuQC50
Apartment,"2,000,000",The Pearl Qatar,TPG-S-1128 Marina View | Low Floor | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/3_12.jpg?itok=o3c6Yz-K
Apartment,"14,500",LUSAIL,TPG-R-1314 Brand New Tower | All-In | Request Virtual Tour,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/15/WhatsApp-Image-2020-03-09-at-11.13.19-AM.jpg?itok=_aJLG5t8
Apartment,"1,580,000",The Pearl Qatar,TPG-S-1127 Request Virtual Tour | Cozy | Fully-Furnished,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/1_8.jpg?itok=TtLkqNyR
Apartment,"970,000",The Pearl Qatar,TPG-S-1126 Negotiable | Furnished | Request Virtual Tour,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/8_7.jpg?itok=otjzQVBQ
Apartment,"13,000",The Pearl Qatar,TPG-R-1274 Including Bills | Spacious | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/18/1-1.jpg?itok=5BE4-BP2
Apartment,"13,000",The Pearl Qatar,TPG-R-1269 Big Layout | Best Views | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/18/2-1_0.jpg?itok=Thrz_mn8
Apartment,"4,000",Ain Khaled,UF 2BHK - all inclusive (near The Leaders International School),2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/_MG_9130-copy.jpg?itok=Vb17R43m
Apartment,"4,500",Old Airport,3BED UF APARTMENT AT OLD AIRPORT ROAD,3,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/03/WhatsApp-Image-2020-03-03-at-11.03.34-AM-1_1.jpeg?itok=qVRq43EL
Apartment,"1,600,000",LUSAIL,TPG-S-1124 Best Price | New Tower | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/DSC_0004_1.jpg?itok=orcGqU-7
Apartment,"3,000,000",The Pearl Qatar,TPG-S-1123 Top Quality | Marina | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/04/DSC_0008_1.jpg?itok=ZTO52lpE
Apartment,"4,500",Al Wukair,"STUDIO, 1 & 2BHK FF APARTMENTS IN WAKRA ! ALL INCLUSIVE (WAKRA INN HOTEL APARTMENTS)",1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/04/gymwakrahInn1.jpg?itok=hdwt18ps
Apartment,"4,000",Al Doha Al Jadeeda, 'NO COMMISSION '1 bhk fully furnished flat including w/e and internet ,1,2,Focus Real Estate,https://www.qatarliving.com/user/focus-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/01/02/3024920170515061910-Large.jpg?itok=86qLz8-G
Apartment,"6,500",The Pearl Qatar,NO COMMISSION! FREE 1 MONTH! SEA VIEW,Studio,1,Capstone Property,https://www.qatarliving.com/user/capstone-property,https://files.qatarliving.com/styles/555x415/s3/2020/04/26/DSCF7025-HDR_0.jpg?itok=B8zxMjhM
Apartment,"6,500",The Pearl Qatar,"FREE 1 MONTH! Sea View, Fully Furnished Apt",Studio,1,Capstone Property,https://www.qatarliving.com/user/capstone-property,https://files.qatarliving.com/styles/555x415/s3/2020/04/28/Screen-Shot-2020-04-27-at-12.59.40-PM.png?itok=UxTaUmOF
Apartment,"3,000",Al Khartiyat,FF STUDIO APARTMENT NEAR DFC & IKEA ! ALL INCLUSIVE (JADE),Studio,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/BR1.jpg?itok=O8WUaW3m
Apartment,"3,500",Al Aziziya,FF STUDIO APARTMENT IN AL AZIZIA ! ALL INCLUSIVE (IVY COURT),Studio,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/9_3.jpg?itok=XudzkNH2
Apartment,"5,000",Fereej Bin Omran,2BHK UNFURNISHED WITH AC *NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/11/27/1_1.jpeg?itok=NL_7lXBD
Apartment,"5,500",Al Nasr,Fully Furnished Apartments for rent,1,2,Al Nada complex,https://www.qatarliving.com/user/al-nada-complex,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/01_1.jpg?itok=CCsY5HSb
Apartment,"8,000",Old Airport,NEW FF 1BHK*BILLS INCLUDED* *NO COMMISSION*,1,1,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/04/23/1_0.jpeg?itok=HZtk4a2v
Apartment,"5,000",Al Mansoura / Fereej Bin Dirham,2BHK UNFURNISHED *NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/23/905-1.jpg?itok=uMXjbB6u
Apartment,"1,800,000",The Pearl Qatar,TPG-S-1114 HighFloor | Best Water View | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/1_11.jpg?itok=kDq0qVKa
Apartment,"3,400,000",The Pearl Qatar,TPG-S-1112 Request Virtual Tour | Sea View | Amazing Location,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/17_0.jpg?itok=tOaJBXQV
Apartment,"1,700,000",The Pearl Qatar,TPG-S-1109 With Office | Request Virtual Tour | Marina View,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/13_0.jpg?itok=XQItvxmU
Apartment,"5,500",Fereej Bin Mahmoud,2BHK UNFURNISHED WITH AC *Bin Mahmoud*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/23/906-1.jpg?itok=8J_gUatA
Apartment,"6,000",Al Mansoura / Fereej Bin Dirham,Spacious 3 BHK Apartment * NO COMMISSION *,3,3,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/02/18/1.jpeg?itok=hHSWQjto
Apartment,"4,000",Al Muntazah,2 BHK Unfurnished Apartment*NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/01/878-1.jpeg?itok=GeZQJcEU
Apartment,"4,400",Muither,2BHK flat Near Muither sports club/ Aspire park,2,1,Streamline Enterprises,https://www.qatarliving.com/user/streamline-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/IMG_6600.JPG?itok=dJHebneB
Apartment,"1,050,000",The Pearl Qatar,TPG-S-1108 High Floor | Request Virtual Tour | Marina View,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/11_2.jpg?itok=lMmx8k_k
Apartment,"2,600,000",The Pearl Qatar,TPG-S-1106 Request Virtual Tour | Furnished | Unique Property,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/11_1.jpg?itok=wF0BYuv5
Apartment,"2,174,640",LUSAIL, TPG-S-1098 Brand New | Limited Offer | 6 Years Plan,3,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/WhatsApp-Image-2020-03-08-at-9.56.45-AM-1_0.jpg?itok=KHHqPped
Apartment,"4,000",Fereej Bin Mahmoud,2 BHK Apartment U/F ** NO COMMISSION **,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/929-W-1.jpeg?itok=hWzH9GTw
Apartment,"5,500",Najma,2 BHK Apartment F/F ** NO COMMISSION **,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/14/935-W-1.jpeg?itok=BPDmvn_3
Apartment,"6,700",Fereej Abdel Aziz,3 BHK Apartment U/F ** NO COMMISSION **,3,3,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/30/932-W-1.jpeg?itok=-4f39eAV
Apartment,"3,500",Al Hilal,FULLY FURNISHED STUDIO APARTMENT ! ALL INCLUSIVE (C-RING),Studio,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/03/8_26.jpg?itok=atsYLw9j
Apartment,"5,000",Umm Ghwailina,1BHK FF APARTMENT IN UMM GHUWAILINA ! ALL INCLUSIVE (SOVEREIGN RESIDENCE 2),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/04/bldg_1.jpg?itok=KKn829F8
Apartment,"1,625,899",LUSAIL,TPG-S-1097 Special Offer | 6 Years Installment Plan | New,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/03/WhatsApp-Image-2020-03-08-at-9.56.41-AM.jpg?itok=eubQNFCp
Apartment,"4,500",Najma,2 BED ROOM SPACIOUS APARTMENT AVAILABLE IN NAJMA BACK SIDE OF AL MEERA FOR FAMILIES AND EX,2,2,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2019/05/26/IMG-5364.JPG?itok=VuNg0Oen
Apartment,"6,500",Al Nasr,"3 BED UF APARTMENT AT NASSAR ST, CLOSE TO EVERYTHING",3,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/23/WhatsApp-Image-2020-02-23-at-9.16.35-AM-1_1.jpeg?itok=7lfLBfTT
Apartment,"5,000",Al Sadd,2 BHK NO COMMISSION /AL SADD/ONE MONTH FREE ,2,3,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2019/12/28/IMG-20191020-WA0087.jpg?itok=TDgn02sv
Apartment,"5,000",Al Sadd,2BHK APARTMENT ( FLAT) AVAILABLE IN AL SADD.NO COMMISSION ,2,3,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2019/09/01/IMG-20190821-WA0071.jpg?itok=ERKh9uXc
Apartment,"4,500",Old Airport,Brand New and Spacious 2 bedroom Apartment available at Old Airport close to Lulu Hypermar,2,2,Sidra Real Estate,https://www.qatarliving.com/user/sidra-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/26/2CEB183D-6219-4E0C-90F6-3620D0B8FD1E.jpeg?itok=GvikM5MU
Apartment,"4,000",Najma,2 BHK APARTMENT FOR BACHELORS IN NAJMA NEAR SAFIR HOTEL,2,2,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/01/24/2728820180116094132-Large.jpg?itok=l7oQ-dbp
Apartment,"4,500",Najma,JANUARY ONE MONTH FREE 2 BHK SPACIOUS FLATS AVAILABLE FOR EXECUTIVE BACHELOR IN NAJMA ,2,2,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2018/09/08/PHOTO-2018-07-14-14-22-19.jpg?itok=HumTkBFE
Apartment,"7,300",Abu Hamour,4BR UF/ FF Flats in a Compound ,4,3,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/7DD87F44-D704-4C9D-BA16-FD950BF30A5D.jpeg?itok=8EDrW8Iz
Apartment,"1,800",Al Muntazah,Studio UF without kitchen in Muntuza,Studio,1,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/B60769C8-9271-46D3-80F5-0965AE525B0A.jpeg?itok=aFaEHyqP
